"Scenario_Set","Scenario_Name","Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,4,0.14,0.14,0.1166,NA,NA,NA,2.2681,3.8135,3.8135,2.6583,29.9728,18.9052,0.1008,327.282,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,5,0.17,0.17,0.1526,NA,NA,NA,5.6956,3.9602,3.9602,0.6991,29.9728,18.9052,0.1008,327.282,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,6,0.19,0.19,0.1964,NA,NA,NA,9.1734,3.7681,3.7681,2.2485,29.9728,18.9052,0.1008,327.282,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,7,0.22,0.22,0.2471,NA,NA,NA,13.9113,3.4022,3.4022,0.7651,29.9728,18.9052,0.1008,327.282,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,8,0.26,0.26,0.3028,NA,NA,NA,67.9435,5.1517,5.1517,1.5282,29.9728,18.9052,0.1008,327.282,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,1,0.07,0.07,0.0337,0,NA,NA,0,3.9632,3.9632,0,29.9607,17.131,0.1512,321.8604,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,2,0.1,0.1,0.0604,NA,NA,NA,0.504,3.4808,3.4808,3.2656,29.9607,17.131,0.1512,321.8604,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,3,0.12,0.12,0.087,NA,NA,NA,1.6633,3.6668,3.6668,2.9425,29.9607,17.131,0.1512,321.8604,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,4,0.14,0.14,0.1141,NA,NA,NA,9.8286,5.0761,5.0761,0.5897,29.9607,17.131,0.1512,321.8604,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,5,0.17,0.17,0.2165,NA,NA,NA,34.5262,7.4002,7.4002,3.0665,29.9607,17.131,0.1512,321.8604,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,6,0.19,0.19,0.3601,NA,NA,NA,25,3.7092,3.7092,1.9829,29.9607,17.131,0.1512,321.8604,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,7,0.22,0.22,0.4265,NA,NA,NA,12.5,1.5076,1.5076,0.501,29.9607,17.131,0.1512,321.8604,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,8,0.26,0.26,0.487,NA,NA,NA,15.8266,1.1568,1.1568,0.4814,29.9607,17.131,0.1512,321.8604,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,1,0.07,0.07,0.028,0.0359,NA,NA,0,3.8906,3.8906,0,29.9728,16.7384,0.1008,321.1862,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,2,0.1,0.1,0.0506,NA,NA,NA,0.3528,3.3311,3.3311,3.1739,29.9728,16.7384,0.1008,321.1862,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,3,0.12,0.12,0.0734,NA,NA,NA,1.5625,3.4052,3.4052,2.8674,29.9728,16.7384,0.1008,321.1862,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,4,0.14,0.14,0.097,NA,NA,NA,7.2581,4.8327,4.8327,0.4612,29.9728,16.7384,0.1008,321.1862,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,5,0.17,0.17,0.188,NA,NA,NA,28.0242,6.5141,6.5141,3.0827,29.9728,16.7384,0.1008,321.1862,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,6,0.19,0.19,0.3208,NA,NA,NA,23.0343,4.0479,4.0479,2.1139,29.9728,16.7384,0.1008,321.1862,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,7,0.22,0.22,0.3842,NA,NA,NA,13.004,2.1245,2.1245,0.7515,29.9728,16.7384,0.1008,321.1862,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,8,0.26,0.26,0.4431,NA,NA,NA,26.6633,1.8266,1.8266,0.7838,29.9728,16.7384,0.1008,321.1862,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,1,0.07,0.07,0.0242,NA,NA,NA,0,3.8831,3.8831,0,29.9728,16.745,0.1008,321.4784,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,2,0.1,0.1,0.0445,NA,NA,NA,0.4032,3.3947,3.3947,3.1678,29.9728,16.745,0.1008,321.4784,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,3,0.12,0.12,0.0655,NA,NA,NA,0.9073,3.2601,3.2601,2.88,29.9728,16.745,0.1008,321.4784,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,4,0.14,0.14,0.0876,NA,NA,NA,5.9476,4.4289,4.4289,0.3649,29.9728,16.745,0.1008,321.4784,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,5,0.17,0.17,0.1751,NA,NA,NA,25.252,6.2797,6.2797,2.9486,29.9728,16.745,0.1008,321.4784,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,6,0.19,0.19,0.3074,NA,NA,NA,24.0423,4.438,4.438,2.3322,29.9728,16.745,0.1008,321.4784,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,7,0.22,0.22,0.3716,NA,NA,NA,15.7762,2.1305,2.1305,0.7203,29.9728,16.745,0.1008,321.4784,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,8,0.26,0.26,0.432,NA,NA,NA,27.5706,2.1578,2.1578,0.814,29.9728,16.745,0.1008,321.4784,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,1,0.07,0.07,0.0507,NA,NA,NA,0,3.1074,3.1074,0,29.9728,15.7883,0.1008,314.2053,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,2,0.1,0.1,0.0654,NA,NA,NA,0.2016,3.1694,3.1694,2.8629,29.9728,15.7883,0.1008,314.2053,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,3,0.12,0.12,0.0852,NA,NA,NA,0.5544,3.3931,3.3931,2.7853,29.9728,15.7883,0.1008,314.2053,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,4,0.14,0.14,0.1114,NA,NA,NA,1.9153,3.8271,3.8271,0.5973,29.9728,15.7883,0.1008,314.2053,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,5,0.17,0.17,0.1449,NA,NA,NA,3.8306,3.7107,3.7107,2.7092,29.9728,15.7883,0.1008,314.2053,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,6,0.19,0.19,0.1859,NA,NA,NA,8.4677,3.6018,3.6018,2.4062,29.9728,15.7883,0.1008,314.2053,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,7,0.22,0.22,0.2337,NA,NA,NA,12.3992,3.5096,3.5096,1.0318,29.9728,15.7883,0.1008,314.2053,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,8,0.26,0.26,0.2869,NA,NA,NA,72.5302,5.6537,5.6537,1.7918,29.9728,15.7883,0.1008,314.2053,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,1,0.07,0.07,0.0337,0,NA,NA,0,3.9647,3.9647,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,2,0.1,0.121,0.0604,NA,NA,NA,0.504,3.4808,3.4808,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,3,0.12,0.15,0.087,NA,NA,NA,1.6633,3.6638,3.6638,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,4,0.14,0.176,0.1142,NA,NA,NA,9.879,5.0912,5.0912,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,5,0.17,0.212,0.2166,NA,NA,NA,34.4758,7.4047,7.4047,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,6,0.19,0.241,0.3602,NA,NA,NA,25,3.6895,3.6895,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,7,0.22,0.277,0.4265,NA,NA,NA,12.5,1.5091,1.5091,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,8,0.26,0.326,0.4871,NA,NA,NA,15.8266,1.1568,1.1568,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,1,0.07,0.07,0.0337,0.0754,NA,NA,0,3.9662,3.9662,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,2,0.1,0.121,0.0604,NA,NA,NA,0.504,3.4763,3.4763,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,3,0.12,0.15,0.0869,NA,NA,NA,1.6633,3.682,3.682,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,4,0.14,0.176,0.1141,NA,NA,NA,9.6774,5.064,5.064,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,5,0.17,0.212,0.2164,NA,NA,NA,34.6774,7.3911,7.3911,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,6,0.19,0.241,0.36,NA,NA,NA,24.8992,3.7167,3.7167,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,7,0.22,0.277,0.4263,NA,NA,NA,12.3992,1.5,1.5,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,8,0.26,0.326,0.4869,NA,NA,NA,16.0282,1.1643,1.1643,0,29.9607,29.9607,0.1512,437.2936,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,1,0.07,0.07,0.0338,NA,NA,NA,0,3.9738,3.9738,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,2,0.1,0.121,0.0606,NA,NA,NA,0.6552,3.4808,3.4808,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,3,0.12,0.15,0.0872,NA,NA,NA,1.6129,3.6381,3.6381,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,4,0.14,0.176,0.1144,NA,NA,NA,9.7782,5.1275,5.1275,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,5,0.17,0.212,0.2168,NA,NA,NA,34.9294,7.3836,7.3836,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,6,0.19,0.241,0.3604,NA,NA,NA,24.3952,3.7243,3.7243,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
