"Scenario_Set","Scenario_Name","Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,3,0.12,0.18,0.0842,NA,NA,NA,1.4113,3.4007,3.4007,0.3105,29.9728,19.6603,0.1008,335.9511,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,4,0.14,0.212,0.1104,NA,NA,NA,8.6694,4.9415,4.9415,2.6119,29.9728,19.6603,0.1008,335.9511,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,5,0.17,0.254,0.2099,NA,NA,NA,33.1653,6.9814,6.9814,1.0383,29.9728,19.6603,0.1008,335.9511,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,6,0.19,0.292,0.3509,NA,NA,NA,23.4879,3.9209,3.9209,2.06,29.9728,19.6603,0.1008,335.9511,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,7,0.22,0.334,0.4166,NA,NA,NA,13.004,1.5968,1.5968,0.5318,29.9728,19.6603,0.1008,335.9511,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,8,0.26,0.392,0.477,NA,NA,NA,19.1532,1.4698,1.4698,0.5121,29.9728,19.6603,0.1008,335.9511,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,1,0.07,0.07,0.0334,NA,NA,NA,0,3.9496,3.9496,0,29.9728,17.1326,0.1008,322.9402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,2,0.1,0.142,0.0593,NA,NA,NA,0.9073,3.691,3.691,3.248,29.9728,17.1326,0.1008,322.9402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,3,0.12,0.18,0.0852,NA,NA,NA,1.6633,3.5081,3.5081,2.9113,29.9728,17.1326,0.1008,322.9402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,4,0.14,0.212,0.1116,NA,NA,NA,8.9214,4.8841,4.8841,0.5872,29.9728,17.1326,0.1008,322.9402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,5,0.17,0.254,0.2115,NA,NA,NA,30.998,6.8936,6.8936,2.8856,29.9728,17.1326,0.1008,322.9402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,6,0.19,0.292,0.3528,NA,NA,NA,26.4617,4.0842,4.0842,2.0413,29.9728,17.1326,0.1008,322.9402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,7,0.22,0.334,0.4185,NA,NA,NA,13.6089,1.6013,1.6013,0.6079,29.9728,17.1326,0.1008,322.9402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,8,0.26,0.392,0.4788,NA,NA,NA,17.3387,1.3609,1.3609,0.559,29.9728,17.1326,0.1008,322.9402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,1,0.07,0.07,0.0338,NA,NA,NA,0,3.9738,3.9738,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,2,0.1,0.163,0.0606,NA,NA,NA,0.6552,3.4808,3.4808,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,3,0.12,0.21,0.0872,NA,NA,NA,1.6129,3.6381,3.6381,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,4,0.14,0.248,0.1144,NA,NA,NA,9.7782,5.1275,5.1275,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,5,0.17,0.296,0.2168,NA,NA,NA,34.9294,7.3836,7.3836,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,6,0.19,0.343,0.3604,NA,NA,NA,24.3952,3.7243,3.7243,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,7,0.22,0.391,0.4267,NA,NA,NA,12.6512,1.4894,1.4894,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,8,0.26,0.458,0.4872,NA,NA,NA,15.877,1.1552,1.1552,0,29.9728,29.9728,0.1008,437.4255,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,1,0.07,0.07,0.0369,NA,NA,NA,0,3.9889,3.9889,0,29.9728,19.7273,0.1008,336.4617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,2,0.1,0.163,0.065,NA,NA,NA,1.1593,3.8755,3.8755,3.2959,29.9728,19.7273,0.1008,336.4617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,3,0.12,0.21,0.0927,NA,NA,NA,1.9153,3.5096,3.5096,0.3987,29.9728,19.7273,0.1008,336.4617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,4,0.14,0.248,0.1207,NA,NA,NA,10.6351,5.1139,5.1139,2.6149,29.9728,19.7273,0.1008,336.4617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,5,0.17,0.296,0.2249,NA,NA,NA,35.1815,7.0993,7.0993,1.0781,29.9728,19.7273,0.1008,336.4617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,6,0.19,0.343,0.3691,NA,NA,NA,24.1431,3.7984,3.7984,1.9698,29.9728,19.7273,0.1008,336.4617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,7,0.22,0.391,0.4352,NA,NA,NA,11.3911,1.4304,1.4304,0.4748,29.9728,19.7273,0.1008,336.4617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,8,0.26,0.458,0.4954,NA,NA,NA,15.4738,1.1568,1.1568,0.4133,29.9728,19.7273,0.1008,336.4617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,1,0.07,0.07,0.0387,NA,NA,NA,0,3.9859,3.9859,0,29.9728,17.2394,0.1008,323.5948,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,2,0.1,0.163,0.0675,NA,NA,NA,1.0585,3.8634,3.8634,3.2979,29.9728,17.2394,0.1008,323.5948,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,3,0.12,0.21,0.0958,NA,NA,NA,2.5202,3.7213,3.7213,2.9556,29.9728,17.2394,0.1008,323.5948,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,4,0.14,0.248,0.1243,NA,NA,NA,11.0383,5.0927,5.0927,0.7303,29.9728,17.2394,0.1008,323.5948,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,5,0.17,0.296,0.2299,NA,NA,NA,32.9133,7.0328,7.0328,2.809,29.9728,17.2394,0.1008,323.5948,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,6,0.19,0.343,0.375,NA,NA,NA,27.1673,3.88,3.88,1.941,29.9728,17.2394,0.1008,323.5948,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,7,0.22,0.391,0.4412,NA,NA,NA,12.0968,1.3866,1.3866,0.5433,29.9728,17.2394,0.1008,323.5948,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC1",1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,8,0.26,0.458,0.5012,NA,NA,NA,13.1048,1.0101,1.0101,0.4561,29.9728,17.2394,0.1008,323.5948,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,1,0.05,0.05,0.0322,NA,NA,NA,0,3.5806,3.5806,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,2,0.08,0.08,0.0593,NA,NA,NA,0.0504,3.2465,3.2465,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,3,0.1,0.1,0.0867,NA,NA,NA,0.5544,3.5066,3.5066,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,4,0.15,0.15,0.1149,NA,NA,NA,9.5262,5.1411,5.1411,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,5,0.2,0.2,0.2217,NA,NA,NA,37.9536,7.8538,7.8538,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,6,0.22,0.22,0.371,NA,NA,NA,28.0746,4.125,4.125,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,7,0.3,0.3,0.4392,NA,NA,NA,15.877,1.7495,1.7495,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,8,0.45,0.45,0.501,NA,NA,NA,7.9133,0.7833,0.7833,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,1,0.05,0.05,0.0238,NA,NA,NA,0,3.5262,3.5262,0,29.9864,19.9078,0.0504,335.5617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,2,0.08,0.08,0.0453,NA,NA,NA,0,3.2087,3.2087,3.0822,29.9864,19.9078,0.0504,335.5617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,3,0.1,0.1,0.0678,NA,NA,NA,0.3024,3.1618,3.1618,0.1008,29.9864,19.9078,0.0504,335.5617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,4,0.15,0.15,0.0916,NA,NA,NA,5.5948,4.441,4.441,2.7182,29.9864,19.9078,0.0504,335.5617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,5,0.2,0.2,0.1863,NA,NA,NA,28.5282,6.998,6.998,0.7152,29.9864,19.9078,0.0504,335.5617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,6,0.22,0.22,0.3276,NA,NA,NA,28.881,4.6119,4.6119,2.2303,29.9864,19.9078,0.0504,335.5617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,7,0.3,0.3,0.395,NA,NA,NA,18.9012,2.2545,2.2545,0.6053,29.9864,19.9078,0.0504,335.5617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,8,0.45,0.45,0.4573,NA,NA,NA,17.7419,1.7843,1.7843,0.6265,29.9864,19.9078,0.0504,335.5617,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,1,0.05,0.05,0.0227,NA,NA,NA,0,3.5247,3.5247,0,29.9864,17.0388,0.0504,320.8457,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,2,0.08,0.08,0.0433,NA,NA,NA,0,3.1875,3.1875,3.0771,29.9864,17.0388,0.0504,320.8457,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,3,0.1,0.1,0.065,NA,NA,NA,0.4032,3.1588,3.1588,2.8674,29.9864,17.0388,0.0504,320.8457,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,4,0.15,0.15,0.0881,NA,NA,NA,4.9395,4.3957,4.3957,0.2949,29.9864,17.0388,0.0504,320.8457,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
